Selected,Zip,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,DisbursementGross,BalanceGross,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,Default
1,91201,240,55,1,40,0,67219,1,1000000,0,1000000,1000000,0,1,1,0,7200,0
1,91350,123,12,2,4,12,1,1,862500,0,862500,646875,1,0,0.75,0,3690,0
1,90241,120,5,1,0,5,1,1,120000,0,120000,102000,0,0,0.85,0,3600,0
0,92115,276,25,1,0,0,1,0,97500,0,97500,82875,0,1,0.85,0,8280,0
0,92115,300,25,1,0,0,1,0,626000,0,626000,532100,0,1,0.85,0,9000,0
0,90046,300,2,2,4,2,1,1,360000,0,360000,270000,1,1,0.75,0,9000,0
0,90024,273,4,2,0,0,1,0,320000,0,320000,272000,1,1,0.85,0,8190,0
1,90045,240,3,1,2,0,1,1,726000,0,726000,726000,0,1,1,0,7200,0
1,93711,240,5,1,5,0,1,1,235000,0,235000,235000,0,1,1,0,7200,0
0,93725,84,3,2,0,0,88905,0,75000,0,75000,67500,1,0,0.9,0,2520,0
0,91205,300,6,1,0,6,1,1,428000,0,428000,321000,0,1,0.75,0,9000,0
0,92270,66,6,1,0,0,1,1,125000,0,125000,106250,0,0,0.85,0,1980,0
1,91606,123,4,1,1,4,1,1,150000,0,150000,127500,0,0,0.85,0,3690,0
0,90019,180,5,1,2,5,1,1,225000,0,256800,192600,0,0,0.75,0,5400,0
0,92064,180,8,1,4,8,1,1,300000,0,300000,225000,0,0,0.75,0,5400,0
1,93561,84,11,1,0,0,1,1,330000,0,330000,247500,0,0,0.75,1,2520,0
1,92105,300,12,1,0,12,1,1,96800,0,96800,82280,0,1,0.85,0,9000,0
0,91324,84,2,1,0,0,1,1,201000,0,201000,150750,0,0,0.75,1,2520,0
0,95006,228,10,2,0,0,1,0,170000,0,170000,136000,1,0,0.8,0,6840,0
0,93401,41,4,2,0,0,1,2,50000,0,50000,42500,1,0,0.85,0,1230,1
1,91763,120,23,1,0,23,1,1,250000,0,250000,187500,0,0,0.75,0,3600,0
1,93455,120,15,1,0,0,1,1,375000,0,375000,281250,0,0,0.75,0,3600,0
0,92647,84,1,1,0,0,0,1,14915,0,10000,5000,0,0,0.5,0,2520,0
1,91355,300,9,1,0,0,1,1,614700,0,614700,461025,0,1,0.75,0,9000,0
0,91352,300,4,1,0,4,1,1,134000,0,189000,141750,0,1,0.75,0,9000,0
0,95833,84,1,2,5,1,1,1,280000,0,280000,210000,1,0,0.75,1,2520,0
0,93304,12,15,1,1,16,1,0,50000,0,50000,42500,0,0,0.85,0,360,0
0,95361,60,2,1,0,0,1,0,65000,0,65000,58500,0,0,0.9,0,1800,0
1,91761,240,6,1,6,0,1,1,68000,0,68000,68000,0,1,1,0,7200,0
0,90036,60,20,1,0,0,1,1,296011,0,150000,75000,0,0,0.5,0,1800,0
1,93433,240,14,1,0,0,1,0,670000,0,670000,536670,0,1,0.801,0,7200,0
0,92008,240,30,1,5,25,1,1,1000000,0,1000000,1000000,0,1,1,0,7200,0
1,92108,122,8,1,0,8,1,2,115000,0,115000,97750,0,0,0.85,0,3660,0
0,95641,84,1,1,1,1,1,2,25000,0,25000,21250,0,0,0.85,1,2520,0
0,93063,116,2,2,1,3,1,1,152500,0,152500,114375,1,0,0.75,0,3480,0
0,90221,240,60,1,130,70,1,1,954000,0,981000,981000,0,1,1,0,7200,0
0,90042,300,8,1,0,8,1,1,396000,0,396000,297000,0,1,0.75,0,9000,0
0,92078,180,13,1,3,13,1,1,250000,0,250000,187500,0,0,0.75,0,5400,0
1,90232,120,5,2,0,0,1,0,80000,0,80000,72000,1,0,0.9,0,3600,0
1,91436,240,129,1,16,0,1,1,1000000,0,1000000,1000000,0,1,1,0,7200,0
0,90746,78,25,2,0,0,1,0,675000,0,675000,573750,1,0,0.85,0,2340,1
1,91406,120,35,1,0,35,1,1,330000,0,330000,247500,0,0,0.75,0,3600,0
1,92121,120,1,1,0,1,1,1,145900,0,145900,124015,0,0,0.85,0,3600,0
0,91732,300,6,1,0,6,1,1,497000,0,497000,372750,0,1,0.75,0,9000,0
1,92391,300,13,1,0,0,1,0,130000,0,130000,117000,0,1,0.9,0,9000,0
0,92069,240,32,1,4,32,1,1,373000,0,380000,380000,0,1,1,0,7200,0
0,93004,120,3,1,0,0,1,1,175000,0,175000,131250,0,0,0.75,0,3600,0
0,91502,300,13,1,0,0,1,0,199598,0,199598,159678,0,1,0.799997996,0,9000,0
1,92833,240,57,1,15,0,1,1,857000,0,935000,935000,0,1,1,0,7200,0
0,94544,300,2,2,5,0,1,1,315000,0,315000,236250,1,1,0.75,0,9000,0
1,93940,300,2,1,0,2,1,1,377500,0,377500,283125,0,1,0.75,0,9000,0
1,92701,300,34,1,0,34,1,1,323000,0,323000,242250,0,1,0.75,0,9000,0
1,95113,240,9,1,2,7,1,1,732000,0,732000,732000,0,1,1,0,7200,0
1,95713,84,1,1,0,1,1,1,52983,0,24400,12200,0,0,0.5,1,2520,0
0,92802,84,1,2,0,0,1,1,50000,0,50000,42500,1,0,0.85,1,2520,0
1,94509,120,9,2,0,0,88407,0,167300,0,167300,142205,1,0,0.85,0,3600,0
0,90241,120,4,1,0,0,1,1,283000,0,283000,212250,0,0,0.75,0,3600,0
1,92078,84,6,1,0,0,1,1,55000,0,55000,46750,0,0,0.85,1,2520,0
0,90404,120,2,1,0,0,1,1,125000,0,125000,62500,0,0,0.5,0,3600,0
1,92780,300,5,1,0,5,1,1,148500,0,148500,126225,0,1,0.85,0,9000,0
0,92835,305,10,1,0,10,1,1,712300,0,712300,534225,0,1,0.75,0,9150,0
0,96161,300,2,1,0,2,1,1,637000,0,700000,525000,0,1,0.75,0,9000,0
0,90221,240,40,1,20,60,1,1,1278000,0,1278000,1278000,0,1,1,0,7200,0
1,91761,300,5,1,2,7,69560,1,346000,0,346000,259500,0,1,0.75,0,9000,0
1,95624,240,4,1,21,0,1,1,138000,0,138000,138000,0,1,1,0,7200,0
0,90670,300,10,1,0,0,1,1,760500,0,760500,570375,0,1,0.75,0,9000,0
1,92104,108,2,1,0,2,1,1,240500,0,240500,180375,0,0,0.75,0,3240,0
0,91910,300,3,1,0,3,1,1,150000,0,150000,75000,0,1,0.5,0,9000,0
1,92660,240,10,1,10,0,1,1,803000,0,803000,803000,0,1,1,0,7200,0
1,91362,120,1,2,0,1,1,1,186800,0,186800,140100,1,0,0.75,0,3600,0
1,92109,36,1,1,5,1,1,1,45000,0,45000,22500,0,0,0.5,0,1080,0
1,92886,204,2,1,0,2,1,1,218900,0,218900,142285,0,0,0.65,0,6120,0
1,95133,33,1,1,0,1,1,1,44750,0,30000,15000,0,0,0.5,0,990,1
1,92084,36,3,1,0,3,1,1,10000,0,10000,5000,0,0,0.5,0,1080,0
1,94103,240,6,1,0,6,1,1,331000,0,331000,331000,0,1,1,0,7200,0
0,95688,9,3,1,2,5,1,1,122489,0,50000,25000,0,0,0.5,0,270,1
0,95832,84,1,2,1,1,1,1,50000,0,50000,42500,1,0,0.85,1,2520,0
1,90277,300,2,1,0,2,1,1,496000,0,496000,372000,0,1,0.75,0,9000,0
1,91104,300,7,1,0,7,1,1,175000,0,175000,131250,0,1,0.75,0,9000,0
1,91016,60,8,1,5,5,1,1,150000,0,150000,75000,0,0,0.5,0,1800,0
1,93449,300,1,1,0,1,1,2,400000,0,400000,300000,0,1,0.75,0,9000,0
1,90019,300,2,2,5,7,1,1,738700,0,738700,554025,1,1,0.75,0,9000,0
1,90058,240,16,1,5,0,1,1,399000,0,399000,399000,0,1,1,0,7200,0
0,92604,84,4,1,1,4,1,1,30000,0,30000,15000,0,0,0.5,1,2520,0
0,91042,300,6,1,0,6,1,1,574000,0,574000,430500,0,1,0.75,0,9000,0
1,94583,120,6,1,0,0,1,1,1333000,0,1333000,999750,0,0,0.75,0,3600,0
0,92590,300,1,1,2,1,1,1,201000,0,201000,150750,0,1,0.75,0,9000,0
1,91910,240,225,1,75,150,1,1,711000,0,762000,762000,0,1,1,0,7200,0
0,95966,36,1,1,0,1,1,1,30000,0,30000,15000,0,0,0.5,0,1080,0
0,93551,96,7,2,1,7,1,1,150000,0,150000,127500,1,0,0.85,0,2880,0
1,90019,70,1,1,1,1,1,1,50133,0,30000,15000,0,0,0.5,1,2100,0
1,92108,36,7,1,2,7,1,1,25000,0,25000,12500,0,0,0.5,0,1080,0
0,91324,120,8,2,0,0,1,0,100000,0,100000,90000,1,0,0.9,0,3600,0
0,92108,60,7,1,2,7,1,1,25000,0,25000,12500,0,0,0.5,0,1800,0
0,92057,120,2,1,0,2,1,1,191000,0,191000,143250,0,0,0.75,0,3600,0
0,90745,54,2,2,0,0,1,1,70000,0,70000,59500,1,0,0.85,0,1620,1
0,95008,300,3,1,0,0,1,1,550000,0,550000,412500,0,1,0.75,0,9000,0
1,95482,84,1,2,0,1,1,1,10000,0,10000,5000,1,0,0.5,1,2520,0
1,92703,300,11,1,0,0,1,1,343400,0,374400,280800,0,1,0.75,0,9000,0
1,95661,120,6,1,0,0,1,1,925000,0,925000,693750,0,0,0.75,0,3600,0
1,92881,240,65,1,32,0,1,1,1000000,0,1000000,1000000,0,1,1,0,7200,0
0,95403,252,14,1,2,14,1,1,300000,0,300000,225000,0,1,0.75,0,7560,0
1,93101,96,10,1,2,10,88902,1,223000,0,223000,167250,0,0,0.75,0,2880,0
0,93702,288,16,1,0,16,1,1,169300,0,169300,126975,0,1,0.75,0,8640,0
0,95401,84,15,1,0,0,1,0,60000,0,60000,54000,0,0,0.9,0,2520,0
1,92503,228,2,1,0,0,1,1,359000,0,359000,269250,0,0,0.75,0,6840,0
0,93101,300,10,1,2,10,1,1,416250,0,431000,323250,0,1,0.75,0,9000,0
0,92805,84,1,1,1,1,1,1,14300,0,15000,7500,0,0,0.5,1,2520,0
1,95822,276,5,1,0,5,1,1,370000,0,370000,277500,0,1,0.75,0,8280,0
0,90212,300,13,1,0,13,1,1,925000,0,925000,693750,0,1,0.75,0,9000,0
0,92844,120,3,1,0,0,1,1,135000,0,135000,114750,0,0,0.85,0,3600,0
1,94122,84,1,2,0,0,1,1,28300,0,28300,24055,1,0,0.85,1,2520,0
1,91207,300,2,1,0,2,1,1,666000,0,666000,499500,0,1,0.75,0,9000,0
1,92590,300,10,1,1,11,1,1,735000,0,735000,551250,0,1,0.75,0,9000,0
0,93101,120,5,1,2,10,1,1,84000,0,84000,63000,0,0,0.75,0,3600,0
0,92008,84,2,2,15,2,28236,1,105000,0,105000,89250,1,0,0.85,1,2520,0
0,95405,84,30,1,0,0,1,0,317000,0,317000,253600,0,0,0.8,0,2520,0
1,91367,300,5,1,2,3,1,1,493400,0,493400,370050,0,1,0.75,0,9000,0
1,92110,120,9,1,0,9,1,1,595000,0,595000,446250,0,0,0.75,0,3600,0
1,91911,26,3,1,2,3,1,1,20000,0,20000,10000,0,0,0.5,0,780,1
0,92708,120,16,1,0,0,1,0,155000,0,155000,139500,0,0,0.9,0,3600,0
1,96161,20,7,1,1,7,1,1,45000,0,45000,22500,0,0,0.5,0,600,1
0,96161,8,7,1,1,7,1,1,12000,0,12000,6000,0,0,0.5,0,240,0
1,94566,300,5,1,0,5,1,1,550000,0,550000,412500,0,1,0.75,0,9000,0
1,90266,300,10,1,2,10,1,1,1170000,0,1170000,877500,0,1,0.75,0,9000,0
1,92806,96,9,1,0,0,1,1,150000,0,150000,75000,0,0,0.5,0,2880,0
1,93309,74,16,1,0,0,1,1,250000,0,250000,187500,0,0,0.75,1,2220,0
0,94114,240,8,1,0,8,1,1,1071000,0,1071000,1071000,0,1,1,0,7200,0
1,91403,120,5,2,5,5,1,1,1285000,0,1285000,963750,1,0,0.75,0,3600,0
1,90015,300,2,1,0,2,1,1,243000,0,243000,182250,0,1,0.75,0,9000,0
0,90061,300,2,1,0,2,1,1,289000,0,289000,216750,0,1,0.75,0,9000,0
0,91367,300,6,1,0,0,1,1,1000000,0,1000000,750000,0,1,0.75,0,9000,0
0,90046,39,1,1,4,1,1,1,50000,0,50000,25000,0,0,0.5,0,1170,1
1,95111,300,2,1,0,2,1,1,410500,0,410500,307875,0,1,0.75,0,9000,0
0,92672,254,4,1,0,0,1,0,412000,0,412000,350200,0,1,0.85,0,7620,0
0,92562,84,11,2,0,0,15710,1,150000,0,150000,127500,1,0,0.85,0,2520,0
1,91914,276,4,1,4,4,1,1,1352100,0,1352100,999999,0,1,0.739589527,0,8280,0
1,95125,300,8,1,0,0,1,1,576000,0,576000,432000,0,1,0.75,0,9000,0
0,93449,300,2,2,3,0,1,1,321300,0,321300,240975,1,1,0.75,0,9000,0
1,94607,84,4,1,2,4,1,0,20000,0,20000,17000,0,0,0.85,1,2520,0
0,90265,1,1,1,0,1,1,0,5000,0,5000,4250,0,0,0.85,0,30,1
1,91352,240,3,1,3,0,1,1,1298000,0,1298000,1298000,0,1,1,0,7200,0
1,94591,240,3,1,3,3,1,1,600000,0,600000,450000,0,1,0.75,0,7200,0
1,93634,60,5,1,0,5,1,1,75000,0,75000,63750,0,0,0.85,0,1800,0
1,92618,240,85,1,5,85,1,1,1300000,0,1300000,1300000,0,1,1,0,7200,0
0,92111,83,1,1,0,1,1,1,21145,0,15000,7500,0,0,0.5,0,2490,0
0,91506,36,2,1,1,1,1,1,150000,0,150000,75000,0,0,0.5,0,1080,0
1,91364,300,80,1,0,80,1,1,1084000,0,1084000,813000,0,1,0.75,0,9000,0
0,92677,13,2,1,3,0,1,1,150000,0,150000,127500,0,0,0.85,0,390,1
1,93401,91,5,1,3,5,1,1,135000,0,135000,114750,0,0,0.85,0,2730,1
1,91364,240,237,1,75,0,1,1,904000,0,907000,907000,0,1,1,0,7200,0
0,96001,96,13,1,6,13,1,1,1250000,0,1250000,937500,0,0,0.75,0,2880,0
1,90505,120,48,1,5,48,1,1,2000000,0,2000000,1000000,0,0,0.5,0,3600,0
1,91719,60,5,2,0,0,26685,0,145590,0,145590,131031,1,0,0.9,0,1800,0
0,95901,240,2,1,1,0,1,1,153000,0,153000,153000,0,1,1,0,7200,0
1,91340,300,12,1,0,12,1,1,600000,0,600000,450000,0,1,0.75,0,9000,0
1,94063,120,4,1,1,4,1,1,183300,0,183300,137475,0,0,0.75,0,3600,0
1,92584,60,1,1,1,1,1,1,31458,0,15000,7500,0,0,0.5,0,1800,0
1,95358,240,3,1,3,0,1,1,138000,0,182000,182000,0,1,1,0,7200,0
0,92128,78,2,2,0,0,1,1,150000,0,150000,127500,1,0,0.85,1,2340,0
1,90620,84,1,1,0,1,1,1,12000,0,25000,12500,0,0,0.5,0,2520,0
1,91745,300,15,1,0,15,1,1,625500,0,625500,469125,0,1,0.75,0,9000,0
0,95667,84,1,1,1,2,1,1,25000,0,25000,21250,0,0,0.85,0,2520,0
1,91711,84,8,1,0,8,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
1,90015,300,6,1,0,6,1,1,1330000,0,1330000,997500,0,1,0.75,0,9000,0
1,92505,276,14,1,0,0,1,1,292900,0,292900,219675,0,1,0.75,0,8280,0
1,92614,84,75,1,0,75,1,1,700000,0,700000,525000,0,0,0.75,0,2520,0
1,90210,40,4,1,2,4,1,1,42402,0,40000,20000,0,0,0.5,0,1200,1
1,92618,240,3,2,3,0,1,1,532000,0,532000,532000,1,1,1,0,7200,0
1,90706,300,8,1,0,8,1,1,739500,0,739500,554625,0,1,0.75,0,9000,0
0,95112,300,3,1,0,3,1,1,725000,0,725000,543750,0,1,0.75,0,9000,0
1,92037,60,2,1,0,2,1,1,43978,0,25000,12500,0,0,0.5,1,1800,0
0,92101,120,16,2,0,0,1,0,75000,0,75000,67500,1,0,0.9,0,3600,0
1,95100,60,2,1,0,2,1,1,23918,0,10000,5000,0,0,0.5,1,1800,0
0,90045,84,3,1,0,3,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,95002,120,2,2,15,17,1,1,240000,0,240000,180000,1,0,0.75,0,3600,0
1,92806,300,10,1,3,10,1,1,706100,0,706100,529575,0,1,0.75,0,9000,0
0,91405,240,57,1,25,0,1,1,541000,0,541000,541000,0,1,1,0,7200,0
0,93247,240,4,1,4,0,1,2,128000,0,128000,128000,0,1,1,0,7200,0
0,95366,300,6,1,0,0,1,0,286800,0,286800,243780,0,1,0.85,0,9000,0
0,91406,84,10,1,1,1,1,1,1282962,0,1450000,999999,0,0,0.689654483,0,2520,0
0,94544,300,20,1,0,20,1,1,1232500,0,1232500,924375,0,1,0.75,0,9000,0
1,90007,84,3,1,2,3,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,92120,120,1,2,2,2,1,1,107000,0,107000,90950,1,0,0.85,0,3600,0
1,94022,120,14,2,0,0,10533,0,300000,0,300000,255000,1,0,0.85,0,3600,0
1,90045,300,5,1,0,5,1,1,1200000,0,1200000,900000,0,1,0.75,0,9000,0
0,90260,300,12,1,0,12,1,1,562500,0,562500,421875,0,1,0.75,0,9000,0
0,90020,84,2,1,1,2,1,1,30000,0,30000,15000,0,0,0.5,0,2520,0
1,95684,120,1,1,0,0,1,0,50000,0,50000,45000,0,0,0.9,0,3600,0
1,92014,36,2,1,0,2,1,2,16200,0,16700,8350,0,0,0.5,0,1080,0
0,92056,42,2,1,5,2,1,1,10000,0,10000,5000,0,0,0.5,0,1260,1
1,92404,132,2,2,0,0,1,0,125000,0,125000,108212,1,0,0.865696,0,3960,0
1,91606,29,2,1,0,0,1,1,15000,0,15000,7500,0,0,0.5,0,870,1
0,90745,84,1,2,6,1,1,1,10000,0,10000,5000,1,0,0.5,0,2520,0
0,90068,84,1,1,0,1,1,1,40000,0,40000,20000,0,0,0.5,0,2520,0
0,94114,300,5,1,0,0,1,0,807500,0,807500,646000,0,1,0.8,0,9000,0
0,95125,84,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,94806,30,1,1,0,1,1,0,15000,0,15000,12750,0,0,0.85,0,900,1
1,91761,84,30,1,0,30,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,96002,84,3,1,0,3,1,1,15092,0,15000,7500,0,0,0.5,0,2520,0
0,95993,120,2,1,1,2,1,1,118500,0,120000,102000,0,0,0.85,0,3600,0
1,90249,300,3,2,0,3,1,1,763000,0,763000,572250,1,1,0.75,0,9000,0
1,94545,60,2,1,1,2,1,1,35000,0,35000,17500,0,0,0.5,0,1800,0
0,92105,13,2,1,0,2,1,1,35000,0,35000,17500,0,0,0.5,0,390,1
1,92316,36,1,1,0,1,1,1,15021,0,15000,7500,0,0,0.5,0,1080,0
0,94403,300,2,1,0,2,1,1,420000,0,420000,315000,0,1,0.75,0,9000,0
1,92507,300,6,1,0,0,1,0,200000,0,216000,162000,0,1,0.75,0,9000,0
1,90007,300,15,1,15,0,1,1,500000,0,500000,375000,0,1,0.75,0,9000,0
0,95127,132,1,1,0,0,1,0,234000,0,257000,179900,0,0,0.7,0,3960,0
0,94044,300,9,1,0,9,1,1,1020000,0,1020000,765000,0,1,0.75,0,9000,0
0,92126,120,15,1,0,15,1,1,830000,0,830000,622500,0,0,0.75,0,3600,0
1,94568,8,2,1,1,2,1,1,10000,0,10000,5000,0,0,0.5,0,240,1
0,90249,300,3,2,0,3,1,1,100000,0,100000,75000,1,1,0.75,0,9000,0
1,90003,2,4,1,1,4,1,1,35000,0,35000,17500,0,0,0.5,0,60,1
1,91321,300,10,1,0,0,1,0,337600,0,337600,253200,0,1,0.75,0,9000,0
1,95207,84,8,1,0,8,1,1,35000,0,35000,17500,0,0,0.5,0,2520,0
1,92706,300,8,1,4,8,1,1,318700,0,318700,239025,0,1,0.75,0,9000,0
0,94070,120,15,2,0,0,10533,0,397000,0,397000,277900,1,0,0.7,0,3600,0
0,95632,240,53,1,22,0,1,1,127000,0,127000,127000,0,1,1,0,7200,0
0,90401,70,2,1,7,2,1,0,10000,0,10000,8500,0,0,0.85,1,2100,1
0,95758,120,2,1,0,2,1,1,419000,0,419000,314250,0,0,0.75,0,3600,0
0,92879,240,13,1,10,0,1,1,999000,0,999000,999000,0,1,1,0,7200,0
1,91362,41,3,1,5,3,1,1,45000,0,30000,15000,0,0,0.5,0,1230,0
0,92590,300,1,1,10,11,68060,1,500000,0,500000,375000,0,1,0.75,0,9000,0
0,92807,240,12,1,10,12,1,1,657000,0,657000,657000,0,1,1,0,7200,0
0,91307,300,1,1,1,1,1,1,397000,0,397000,297750,0,1,0.75,0,9000,0
1,92101,240,5,1,25,5,1,1,269000,0,269000,269000,0,1,1,0,7200,0
0,94509,84,3,1,1,3,1,1,31503,0,30000,15000,0,0,0.5,0,2520,0
1,91765,300,17,1,0,17,1,1,296200,0,296200,222150,0,1,0.75,0,9000,0
0,92704,29,8,1,0,8,1,1,50919,0,50000,25000,0,0,0.5,0,870,1
0,92054,240,4,1,2,4,1,1,256000,0,256000,256000,0,1,1,0,7200,0
1,92116,60,1,1,0,1,1,1,25000,0,25000,12500,0,0,0.5,1,1800,0
1,95660,120,1,1,1,1,1,1,191584,0,35000,17500,0,0,0.5,0,3600,0
1,92683,300,2,1,0,0,1,1,500000,0,500000,375000,0,1,0.75,0,9000,0
1,95843,36,1,1,0,1,1,1,52656,0,35000,17500,0,0,0.5,0,1080,0
1,91362,87,6,2,0,0,1,1,78000,0,78000,66300,1,0,0.85,0,2610,0
1,92688,84,1,1,0,0,1,1,19100,0,19100,9550,0,0,0.5,0,2520,0
0,91331,300,6,1,2,4,1,1,500000,0,500000,375000,0,1,0.75,0,9000,0
1,91016,240,12,1,4,0,1,1,366000,0,366000,366000,0,1,1,0,7200,0
1,91364,19,3,1,2,3,1,1,50000,0,50000,25000,0,0,0.5,0,570,1
0,90638,120,4,1,4,8,1,1,290000,0,290000,217500,0,0,0.75,0,3600,0
1,94521,84,3,1,0,0,1,0,180000,0,180000,153000,0,0,0.85,0,2520,0
0,91765,84,5,1,0,5,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,94533,306,2,1,0,2,1,1,500000,0,500000,375000,0,1,0.75,0,9180,0
0,94603,57,2,1,0,2,1,0,5000,0,5000,4250,0,0,0.85,0,1710,1
0,91604,240,12,1,6,0,1,1,298000,0,298000,298000,0,1,1,0,7200,0
0,90008,84,2,1,4,2,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,90004,23,3,1,0,0,1,1,40000,0,40000,20000,0,0,0.5,0,690,1
1,90808,240,3,1,2,0,1,1,126000,0,126000,126000,0,1,1,0,7200,0
0,93442,120,1,2,1,1,1,2,120000,0,120000,102000,1,0,0.85,0,3600,0
0,92054,240,15,1,5,15,10465,1,1300000,0,1300000,1300000,0,1,1,0,7200,0
1,93012,36,1,1,1,1,1,1,36000,0,20000,10000,0,0,0.5,0,1080,0
1,90266,84,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,90034,300,5,1,3,5,1,1,294000,0,294000,220500,0,1,0.75,0,9000,0
0,90034,120,5,1,3,5,1,1,151000,0,151000,113250,0,0,0.75,0,3600,0
1,92083,240,15,1,15,15,1,1,422000,0,422000,422000,0,1,1,0,7200,0
0,91205,50,2,1,1,2,1,1,26000,0,26000,13000,0,0,0.5,0,1500,1
1,92116,300,1,1,0,1,1,1,508500,0,508500,381375,0,1,0.75,0,9000,0
0,95008,84,7,1,5,7,1,1,77000,0,50000,25000,0,0,0.5,0,2520,0
0,92591,19,3,1,1,3,1,1,56355,0,56000,28000,0,0,0.5,0,570,1
0,92111,84,6,1,0,6,1,1,120000,0,50000,25000,0,0,0.5,0,2520,0
0,94538,120,4,2,0,0,1,1,300000,0,300000,225000,1,0,0.75,0,3600,0
0,92270,36,1,1,0,1,1,2,16511,0,15000,7500,0,0,0.5,0,1080,0
0,91351,84,1,1,0,1,1,1,5000,0,5000,2500,0,0,0.5,0,2520,0
0,92307,51,15,1,1,15,1,1,123000,0,123000,61500,0,0,0.5,0,1530,1
1,91106,84,2,1,0,2,1,1,97500,0,50000,25000,0,0,0.5,0,2520,0
0,93551,240,65,1,32,0,68060,1,372000,0,372000,372000,0,1,1,0,7200,0
1,92116,60,3,1,2,3,1,1,50000,0,50000,25000,0,0,0.5,1,1800,0
0,92646,240,17,1,10,17,1,1,351000,0,351000,351000,0,1,1,0,7200,0
1,94010,300,2,1,0,2,1,1,1054200,0,1056200,766917,0,1,0.726109638,0,9000,0
1,94612,96,3,1,0,0,1,1,110000,0,110000,93500,0,0,0.85,0,2880,0
0,93727,276,2,2,0,2,1,1,946850,0,1015600,761700,1,1,0.75,0,8280,0
0,90027,84,8,1,0,8,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
1,93301,240,4,2,4,0,1,1,204000,0,204000,204000,1,1,1,0,7200,0
0,92028,36,1,1,0,1,1,1,10000,0,10000,5000,0,0,0.5,0,1080,0
0,91744,84,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,0,2520,0
0,92020,84,2,2,1,2,1,1,150000,0,150000,127500,1,0,0.85,0,2520,0
0,92677,84,2,2,0,2,1,1,5000,0,5000,2500,1,0,0.5,0,2520,0
1,90744,84,11,1,0,0,1,0,300000,0,300000,255000,0,0,0.85,0,2520,0
1,90744,300,11,1,0,0,1,0,220000,0,220000,165000,0,1,0.75,0,9000,0
1,93401,63,8,1,0,8,1,1,25000,0,25000,12500,0,0,0.5,1,1890,1
0,91040,120,2,1,0,2,1,1,150000,0,150000,127500,0,0,0.85,0,3600,0
1,92835,126,10,1,0,10,1,1,145000,0,145000,108750,0,0,0.75,0,3780,0
1,90057,55,1,1,0,1,1,1,4835,0,5000,2500,0,0,0.5,1,1650,1
1,91602,58,8,1,1,8,1,1,49950,0,50000,25000,0,0,0.5,1,1740,1
1,94589,84,1,1,0,1,1,0,10000,0,10000,8500,0,0,0.85,0,2520,0
1,91340,300,1,1,1,1,1,1,427100,0,427100,320325,0,1,0.75,0,9000,0
1,94559,84,3,1,0,3,1,1,25000,0,25000,12500,0,0,0.5,0,2520,0
1,90010,84,1,1,2,1,1,0,5000,0,5000,4250,0,0,0.85,0,2520,0
1,90010,25,4,1,1,4,1,0,10000,0,10000,8500,0,0,0.85,0,750,1
1,96161,72,8,1,0,0,1,2,484000,0,484000,363000,0,0,0.75,1,2160,1
0,93101,120,10,1,0,10,1,1,107700,0,107700,91545,0,0,0.85,0,3600,0
0,91355,120,3,1,1,3,1,1,92800,0,97800,83130,0,0,0.85,0,3600,0
0,94065,300,16,1,0,0,1,0,345000,0,345000,241500,0,1,0.7,0,9000,0
0,92130,84,1,1,2,1,1,1,10000,0,10000,5000,0,0,0.5,0,2520,0
0,95403,120,18,2,0,18,1,1,1310000,0,1310000,982500,1,0,0.75,0,3600,0
0,91406,300,8,1,2,6,1,1,571500,0,571500,428625,0,1,0.75,0,9000,0
0,90049,84,5,1,0,5,1,1,5000,0,5000,2500,0,0,0.5,0,2520,0
0,90010,300,2,1,0,2,1,1,765000,0,765000,573750,0,1,0.75,0,9000,0
1,92069,60,30,1,8,30,1,1,150000,0,150000,75000,0,0,0.5,1,1800,0
0,90601,300,70,1,13,57,1,1,765000,0,765000,573750,0,1,0.75,0,9000,0
1,94611,74,1,2,1,1,1,0,5000,0,5000,4250,1,0,0.85,0,2220,1
0,95667,240,14,1,0,1,1,2,127000,0,136000,136000,0,1,1,0,7200,0
1,93060,83,1,1,1,1,1,1,30000,0,30000,15000,0,0,0.5,0,2490,0
1,95747,36,1,1,0,1,1,1,25000,0,25000,12500,0,0,0.5,0,1080,0
1,94417,58,2,1,0,2,1,1,50000,0,50000,25000,0,0,0.5,1,1740,1
0,94546,54,1,1,5,1,1,1,25000,0,25000,12500,0,0,0.5,1,1620,1
0,92870,300,4,1,4,4,1,1,465000,0,465000,348750,0,1,0.75,0,9000,0
0,92129,4,1,1,2,1,1,1,45000,0,35000,17500,0,0,0.5,0,120,1
